gene_name,HA,PD,YG
COX7B,0.163639555200303,0.321863519372185,0.888624588997548
COX7C,0.122359396200191,0.240056882386661,-0.508972686861712
CPE,0.180760331138413,0.38916952599079,0.247380254096768
CPLX1,0.454793272794811,0.404447400962535,0.941059239536561
CPLX2,0.409698210162444,0.146420148482981,-0.303984054064761
CPNE1,0.139302011734131,0.245732945214702,-0.750343423086342
CPNE3,0.386178265772139,0.272432205880003,0.16232773588549
CPNE4,-0.180405017075147,0.186133437408735,-0.334597965697483
CPNE5,-0.0787234685549854,0.222283425099774,0.95652516969896
CPNE6,-0.285496876868662,-0.0147933984643883,0.899447023718171
CPSF6,0.273097089504371,0.260098246961973,-0.733301774954847
CPT1A,0.303867474288497,0.635728247512962,-0.199949612943458
CRAT,-0.102422942668604,-0.354121151655684,-0.664053143958009
CRELD1,0.066816723140612,0.322304054474246,0.92540214055476
CRIP2,0.10986012085375,0.112573370129764,0.316966345703553
CRK,0.0198027847492624,0.101590402685315,0.546352039782904
CRKL,-0.107549201310701,0.369341299416688,-0.112127468515687
CRMP1,0.0489839601960881,0.310985746764392,0.731547554756294
CRTAC1,-0.178319220952519,-0.0304463404899766,-0.050971284058623
CRTC1,0.383441447338056,0.163566793674293,0.533207641931516
CRYAB,0.234921135195258,0.0300682763815158,0.366391628063516
CRYL1,0.564409259065608,0.18376953986673,0.247564704282307
CRYM,-0.193142608710851,0.327636725444106,0.406603622743661
CS,0.146973539841021,0.406437479508536,-0.219579288561723
CSE1L,-0.0311149818853589,-0.295970566979968,0.576960832227046
CSNK1E,-0.148677695790313,0.45452433694574,-0.393534223628659
CSPG5,-0.146716499132301,-0.00477249136794586,0.819925988831075
CSRP1,0.192606583852885,0.571716827727558,0.338659386762062
CST3,0.429673782948171,0.0168298048718079,0.00432672420332867
CSTB,-0.280440248924743,-0.00906554052867916,0.673708947715669
CTNNA2,0.573420164293508,0.568358057443687,0.48535073115723
CTNNB1,0.151037778682909,-0.157662303285406,-0.33319445982068
CTNND1,0.578734452694294,0.311494803952911,-0.637108896793165
CTPS1,-0.389757721752798,0.379166246198643,-0.498639661456162
CTSB,0.385578278843522,-0.28932907695302,0.78968618860718
CTSD,0.395753504923426,-0.625946752584885,-0.753927935795115
CTTN,-0.313076228946579,-0.0941775288213781,0.454667987167385
CUL1,0.526749334694485,-0.41232705705269,-0.122674582109844
CUL2,-0.0374946999532037,0.145288685105632,0.596624222572808
CUL3,-0.276358773982666,-0.288016178857368,-0.073917254998869
CUTA,-0.105942884824408,-0.13333200408574,0.308353795674104
CXADR,-0.174868120050112,-0.38419324341606,0.44496922977949
CYB5B,0.0846419115984107,0.410136920830732,-0.0810076696773172
CYB5R1,-0.506090401605466,0.100322043276483,0.888361025816986
CYB5R3,-0.036055037622092,0.201480197800302,-0.413402981834368
CYC1,0.630176082313914,-0.0114027895892728,0.974429480049581
CYCS,-0.352655993099136,0.614750372526211,-0.0094642859594802
CYFIP1,0.563150915823388,0.0317864781295086,0.918662808988238
CYFIP2,-0.156992414931844,-0.0610001077303895,0.953124393995301
CYP46A1,0.315135794970081,-0.010565379617869,0.813518990328023
CYTH1,0.117824843295394,0.197957377426044,-0.364875649402819
CYTH3,-0.20261247973046,-0.068107532875282,-0.958159301557475
DAAM1,0.565028678485186,0.11550495865612,-0.289364298790109
DAAM2,-0.219990527483145,-0.0290068518086741,-0.4017846288553
DAG1,-0.0620958905716384,0.333336830081826,-0.0222719084093138
DARS,0.241344377230549,0.644770296310869,0.572273344370788
DAZAP1,-0.0355465587953779,0.540268246081022,0.44986543143216
DBI,0.368469323354737,0.00426541357457203,0.653247192966507
DBN1,-0.347378038753078,-0.698775780444567,0.641278315910333
DBNL,-0.077124875652087,-0.150855967109048,0.762726433262348
DCLK1,0.666055348491773,0.337981139524924,-0.659675514470875
DCLK2,0.269746219985936,0.0760443738203656,0.849593359043172
DCTN1,-0.0384640349537975,-0.0497122535009639,-0.409040455761862
DCTN2,0.181176326343772,0.297833514031673,-0.604060351528261
DCTN3,0.278929245134567,0.012629992059125,0.118503844020932
DCTN6,0.592591069863919,-0.411139969592069,0.21298323918869
DCUN1D1,-0.184400759317117,0.105765748384104,0.659046356055023
DCXR,0.688585771043923,0.271802791749626,-0.167260828227537
DDAH1,-0.232555398309475,0.569986853819888,0.46449097486201
DDB1,-0.429684548371219,-0.333337187472312,0.785468797819959
DDHD2,-0.348466506686574,0.189376771037817,-0.165457391691388
DDOST,0.675146487064566,-0.195801194973112,0.813068046268599
DDRGK1,-0.10376212848003,-0.128231115100265,-0.783639436740018
DDX1,0.373518678758718,-0.112071467431629,0.764370329763715
DDX17,-0.259189533049474,0.597682818281134,-0.356438081164756
DDX39B,0.311838562334229,0.0020356578438186,-0.243653689213435
DECR1,0.483075616197185,0.210748905715256,-0.0660139661500064
DENND1A,-0.289848445653585,0.357587533776729,-0.938071065177928
DENR,-0.211271350640963,-0.022486659822492,-0.208588371704201
DFFA,0.0628129598681739,0.394156584483286,0.526837107114967
DGKB,-0.24041600446144,0.235246552017885,0.553745330887932
DGKI,0.140759980870639,0.130876272500666,-0.177370258739904
DGKZ,-0.591601173976294,0.0137716083041187,0.966528276247653
DHCR7,-0.481849249377932,-0.00385678706293822,0.470902423832615
DHRS7,-0.387490747727254,-0.0386015534855875,0.0580192078024883
DHX9,-0.10899503425945,-0.464315400612387,0.734271969227922
DIP2B,0.0413853809854773,0.388706785059719,0.325955351754448
DIRAS1,0.305008444596099,-0.00732060411602101,0.102734709098195
DIRAS2,-0.176671584979469,0.0233900105911204,-0.160109236100649
DKK3,-0.457025515082514,-0.0986232685812346,-0.029327868889348
DLAT,0.390717458696332,0.141974334757855,0.084950300848928
DLD,0.639971029598797,0.62221326402454,0.643765404894613
DLG2,0.220383042560174,0.143282868499273,0.473242880646104
DLG3,-0.0963151807377429,0.0670237071306842,0.626094122157475
DLG4,-0.507244184987179,-0.185175646275297,0.957176907506003
DLGAP1,-0.0722626358737263,-0.510332140507019,0.88001437873757
DLGAP2,-0.444734970402401,-0.308919119668283,0.693444203267864
DLGAP3,0.141457054784729,0.151694945914672,0.841560079416911
DLGAP4,-0.448832385928338,0.0224743313381802,-0.881808587504649
DMD,-0.0977366599425721,-0.238322307302327,0.61394271452204
DMTN,0.314710721243749,-0.406878370599689,0.278389129128849
DMWD,0.48260446113393,-0.151945279507582,0.59345496634576
DMXL2,0.143245213408907,0.0276039174655392,0.418012172154591
DNAJA1,0.353570663117679,-0.207498933383417,0.823523892191341
DNAJA2,-0.29935938385492,-0.584859244951699,0.998455954743754
DNAJA3,0.243146399386274,0.330555839165785,0.199494053568585
DNAJA4,0.18164987588935,-0.320994371837134,0.302073818258858
DNAJB1,-0.2400735006986,-0.257896525366536,0.593952792412067
DNAJB11,0.158434979048789,-0.675998277728491,0.812479191806126
DNAJB2,0.519639647763041,-0.0966920480103269,0.253188596042041
DNAJB4,0.710151696094354,-0.193058781419832,0.924243551742479
DNAJB6,-0.189714569779286,-0.222292780332957,0.435773064684952
DNAJC19,0.263968084378738,-0.290073749748442,-0.653209327181768
DNAJC6,0.295923204688228,0.200190982950876,-0.304197922727575
DNAJC7,0.302938569600377,-0.340634531714173,0.248916265817232
DNM1,-0.0423952562869077,0.363414684721976,0.876830418449374
DNM2,0.0818750568641118,0.150659368230132,0.512563836166987
DNM3,0.0303834766697673,0.176899911075938,-0.620282948282775
DOC2A,0.438834849767389,0.0046606761936324,-0.0633200179816006
DOCK3,-0.0161595329381784,-0.00604440724406145,-0.402830984775754
DOCK9,0.313079694347165,0.0568040216210023,-0.510158769888746
DPP10,-0.321559999602263,0.280137725875602,-0.794046325475205
DPP6,-0.675686263708272,-0.175505850431471,0.643725398088782
DPP7,-0.0141718588082983,0.133863855229828,0.733415690527008
DPYSL4,0.382588503047122,0.344276651415749,0.930200093155773
DPYSL5,0.498904315843199,0.395882728122069,0.927431961993226
DRG1,0.0159146672535058,-0.329246866175272,-0.556819096343338
DST,0.566359728371098,0.519094515810948,-0.720478829900919
DSTN,-0.0674743717209147,0.0921553073889979,0.738010771952751
DTD1,-0.170255031239019,0.23394537983091,0.641714273356938
DTNA,0.590565554795677,0.584013205659649,-0.685318198599664
DUSP3,-0.318620541498996,-0.125323935176125,0.885794804992879
DYNC1I1,0.476289736059399,0.091051629676627,0.0238525537361243
DYNC1I2,-0.0330481636746503,0.169831944930699,0.620490349932615
DYNC1LI1,0.453691477688179,-0.366068370229134,0.988202626069285
DYNC1LI2,-0.371781244383036,0.36382887059294,-0.562931414184314
DYNLL1,0.266865813433209,-0.053611785866369,0.796571139354293
DYNLL2,-0.227485962922938,0.136590697942095,0.0229929969976466
ECH1,-0.106513700193945,0.309309396373784,0.650088500271306
ECHDC1,0.194233142869199,-0.0515124655978072,0.790216518050112
ECHS1,0.510715453455774,-0.111741968251611,-0.547391233257326
EDF1,0.381333588959799,-0.441392708713456,0.399265440648882
EEF1A2,0.343580822607448,0.200319245526792,0.403916807249623
EEF1B2,0.348702881501452,0.32448113672137,0.429750484158025
EEF1D,-0.63044478702333,0.479751624663595,-0.0914238471568549
EEF1G,-0.344765624559495,0.299112230402166,0.337287373154265
EEF2,0.184530514806036,-0.594431293633435,0.985248068268089
EFHD2,0.393953218594043,0.143794021405294,-0.245560954750307
EFNB2,0.237770836458084,0.209151481020689,0.994161649039561
EFR3B,-0.0919303561021973,0.111188261508358,-0.132360850156624
EFTUD2,-0.0585409188171352,-0.216875952382489,0.401296858465589
EHD1,0.482709707027765,0.363341607309693,0.949304812548269
EHD3,-0.632358541898016,-0.150729079882767,0.413620248304963
EIF2S1,-0.0233492544106544,-0.491816293397673,0.963694412118023
EIF2S2,0.409099793797998,-0.238789046230589,0.922568365030803
EIF3E,0.343704099709041,-0.506055646899193,0.672093998446876
EIF3F,-0.0678102208062342,0.477273960046728,0.670111052017026
EIF3H,-0.392639534516638,-0.381686279512753,0.520352615307994
EIF3I,-0.348835671178362,-0.216099492353766,0.79248768323438
EIF3K,-0.177158941770592,-0.109417848796048,-0.635848139069799
EIF3L,0.164663598670444,-0.73693989046412,-0.94953831455649
EIF3M,-0.124388435696613,-0.106769215802928,-0.903610161322949
EIF4A1,0.291975898130995,-0.432798905904987,0.723446179113429
EIF4A2,0.677620392558655,-0.206946112928419,0.618198639112355
EIF4A3,-0.112930451625651,-0.462747690568975,0.865433540444092
EIF4B,0.46958549512388,-0.220632717035607,0.825406510449811
EIF4E,0.064338935087272,-0.3809456223028,0.607824995468983
EIF4G2,0.293283793680615,-0.227244258000498,0.932064671470509
EIF4G3,0.640389834760195,0.0836165672700965,-0.709183942137813
EIF4H,-0.178685566597745,0.203446186948897,0.913597832825946
EIF5,0.77454390118573,-0.478210290581132,-0.105359356944426
EIF6,-0.315351155075108,-0.046468854672811,0.440481803241551
ELAVL1,0.440125380446097,0.107477702866516,-0.783067411902041
ELAVL4,0.621927159157361,0.438428020042004,0.795009576673864
ELMO1,0.36727880549648,0.185421250790243,0.675274476144674
EMC2,-0.0820735345296853,0.250170030612121,-0.31622690688327
EMC4,-0.0349945802386259,-0.187469546140673,0.872954215555236
EML2,-0.0336525750586126,0.335738786058758,0.958500972268363
ENAH,0.106503806002697,0.760125484226161,0.926285380072843
ENDOD1,-0.352901708812613,0.235215091408223,0.694281972871406
ENO1,0.308889748619111,-0.061056692462269,0.430671816737625
ENO2,0.0585377537335077,0.55418114011595,-0.663393652529216
ENOPH1,0.184887717338108,0.218061726286595,0.301739742314263
ENPP4,0.315099437454799,-0.108789557301515,-0.288859223727029
ENSA,0.769411853068981,-0.150732645688785,-0.163474153232091
EPB41L1,-0.031234944418985,-0.0109813849728817,0.979710299184441
EPB41L2,0.115444609169838,0.225489853502439,0.38444853137025
EPB41L3,0.296813171934437,0.205198997553458,0.440996010811471
EPDR1,0.175300925770772,-0.339953156180649,0.754789987929104
EPHA4,-0.178607581955567,-0.441247509062776,0.428852781383828
EPHB2,0.146015287210531,-0.044717037654042,0.326840582455805
EPHB6,-0.259702705920256,-0.227447943849338,-0.211904527857982
EPHX1,0.602031657833547,0.43087548764446,0.757082927589835
EPN1,-0.0250883847910482,0.231648375604788,0.220747738389504
EPS15,-0.0849065068993056,-0.184646337475273,-0.825631184058064
EPS15L1,0.159958769586921,-0.0494694294262143,-0.0652100835423106
ERBB4,0.0258524297146594,0.429534017629858,0.635140126728116
ERC1,0.449010370024308,0.214134607675057,0.924394377476337
ERC2,-0.543206194016919,0.222827555537203,0.933179874198238
ERGIC1,0.496145056498909,-0.380215869921492,-0.397072556782946
ERGIC3,0.151104228348149,-0.0856305096164923,0.38210679498716
ERH,-0.113442618171793,-0.072368545543259,0.679057811103336
ERI3,-0.376281430918215,0.075132060206586,0.599639360486501
ERLEC1,-0.175580361874833,0.210726782604748,0.91323839756236
ERLIN2,0.287391064441407,0.502687852792787,-0.930311099830886
ERMN,0.283209473916112,0.389653997498616,0.341320473034305
ERP29,0.22674274800094,-0.0360561919265596,0.372984750837862
ESD,-0.288181232855581,-0.395099342279119,0.649359723512761
ESYT1,0.0491537780660164,0.166297123801231,-0.329051523479539
ESYT2,-0.0445754107463774,-0.44178453855,-0.536298595690113
ETF1,-0.415192132932849,-0.279968974562006,0.471283538010405
ETFA,0.353609898273369,0.21899127189614,-0.703685446768761
ETFB,-0.117838844632612,0.13051702403677,-0.436649209699923
ETFDH,0.22988549914957,-0.0646784769543193,0.708409593525405
EVI5L,-0.0244706982808962,0.16927936658583,0.570246252344422
EVL,0.303987835372838,-0.403711815132606,0.806992886497792
EXOC1,-0.172637770406546,-0.177477858455624,0.349571152441827
EXOC3,0.0494417254344365,-0.403037828190323,0.478946766626092
EXOC4,-0.280957109485679,0.0299135008002609,0.424831308788957
EXOC8,-0.442792507433428,-0.555447943876406,0.375501491178855
EZR,0.691651920897222,0.600874371184687,0.87326604906024
F3,0.54223429692411,0.445960733896358,0.341695149979861
FABP3,0.381124588282461,0.145071495238909,-0.631910463694178
FABP7,0.1162450289432,0.794772695502618,0.612323517723554
FAHD1,-0.341620049351221,-0.357462385029635,0.0631230020915385
FAIM2,-0.270158044899823,0.171796675091039,0.916227088498176
FAM120A,-0.055983491698639,-0.398722628051893,-0.879364149023411
FAM126B,-0.363500144204199,-0.0364745971552078,0.546221092150456
FAM131B,-0.170478854530167,0.116815285306761,0.439175621218257
FAM162A,0.0106887223101421,0.382187158713455,0.902789290663631
FAM169A,-0.12854934912061,0.0282253967223351,0.719260508481213
FAM171A1,-0.0281646894088336,0.523934278363206,-0.719898118892796
FAM171A2,-0.339258399159171,-0.172735979225754,-0.614700049277212
FAM171B,0.674194699480095,0.232788659909958,0.924764924530232
FAM3C,0.149518260567927,-0.139485632287915,0.895457307369493
FAM49A,-0.461024359581784,0.257924795776748,0.406928597033975
FAM49B,0.624519274886521,0.145460668773618,0.715651388531382
FAM81A,0.142316239059099,-0.178002758557641,0.0909545366136586
FAM98B,0.0333119918359079,0.274878808892293,-0.710203383798891
FARP1,0.321128986914839,0.0236895625445925,-0.784384772572824
FARSA,0.598743494392429,0.500434771585346,0.647697980083701
FARSB,0.819268524390175,0.334840763594077,0.343814401514559
FASN,0.372600585941343,0.125222385235843,0.425207595057298
FBXL16,0.00913771696873407,-0.0771958270421278,0.561815668726883
FBXO2,-0.156754383710446,0.186019768451983,0.53981013988946
FBXO21,0.0642502416590738,0.0830715372459849,-0.562186212119781
FBXO41,-0.0377392531999958,-0.287245619792691,0.757023084482672
FCGBP,0.788987187147346,0.215172989066447,-0.125330578515429
FDPS,0.634634914492712,-0.215224223892352,0.609598180173231
FECH,0.149903642087895,0.191364846882795,0.988260723568796
FERMT2,0.560188616144768,0.241664941182793,0.978263501141297
FGF1,0.489416687060898,0.212302576744737,-0.326319884379225
FGF12,0.0645913968510041,-0.351631078502773,-0.187068874092171
FH,0.273532099040483,0.309297077813387,-0.256029415947244
FIBP,-0.241693728151289,0.377710102558938,0.0397902703650734
FIS1,-0.0551129419636519,0.0734998487299421,-0.989854381766814
FKBP15,0.0297574578717869,0.191559602745749,0.138663065459332
FKBP1A,0.506943383769915,0.205057282768396,0.181727753219442
FKBP2,0.559439554474331,-0.0858368121956845,0.721668249623883
FKBP3,0.492891359861081,-0.0331199848632264,-0.156722088117949
FKBP4,0.0211016499634827,0.0100531819661975,-0.386981211429526
FKBP5,0.679338332891954,0.536766633380553,-0.2243128778076
FLII,-0.368429691571733,0.16616227222122,-0.163712593139757
FLNB,0.403631724155574,0.553653049257995,-0.98313041662043
FLOT1,-0.631134103545639,-0.070630032670204,-0.417898754879966
FMN2,0.408350617132079,0.13876273599179,0.911233200345681
FMNL2,0.375120570968735,0.404208175243991,-0.185896106567595
FMR1,0.0938082642620864,-0.44950405892695,-0.570119028440981
FN3K,0.420036704483234,0.247607511572333,0.0559610958239057
FN3KRP,0.382627201524068,0.124574006867848,0.605795842475661
FNBP1,0.312583436692536,0.0285088755736871,0.384504358155199
FNTA,-0.629448081878709,-0.0856044237506939,0.770514869703316
FRRS1L,0.154175500891829,0.408116343353727,0.726312557832042
FSCN1,0.644140898685992,0.45444023089928,0.873486669940432
FSD1,0.0596756665834015,0.387718232956285,-0.0646706806026335
FTH1,0.0548062422652899,0.453959330194796,-0.283497754417023
FTL,-0.00107221879063035,0.235347268706334,-0.543943183714927
FUBP1,-0.592619437784454,-0.0946724028422069,0.704046699947294
FUS,-0.602846910310836,0.504590398701576,-0.909710716202195
FXR1,0.0101049682826393,-0.417734769082845,-0.169821269441913
FXYD1,0.572435981097922,0.489097736802534,-0.644825226999193
FXYD6,-0.403237594120253,0.0715660105669203,0.0562334493580395
FXYD7,-0.440016013860406,-0.347594422552911,-0.370906303383307
FYN,0.143038567789008,-0.0825094515892863,0.460883501557176
G3BP1,-0.194641138072469,0.34705891901059,-0.397934070888732
G3BP2,0.705557772075464,0.401170376643649,0.399883382717586
G6PD,-0.00627387713536843,0.0665137156788316,-0.66585983241095
GAA,-0.259600154541219,0.200028420071304,0.81926598544613
GABARAPL1,-0.340698645439989,0.0351004246474155,-0.192872922728844
GABBR1,-0.190660539237392,-0.0199015553689437,-0.557947722813623
GABBR2,-0.614925284268572,-0.111412876676181,-0.75580222420445
GABRA1,-0.0887804082706257,-0.186553902061198,0.849476145392229
GABRB2,0.195881965174272,-0.0608866054831151,0.590169797438528
GABRG2,-0.32824609352659,0.132353962338456,0.578529581151231
GAD1,-0.300659119117561,-0.094422399462477,0.565081950078003
GAD2,-0.0333295075480312,-0.182157482481859,0.805510794552921
GAK,-0.258662575881858,-0.257890324239375,-0.224777842485739
GAP43,0.0643838935354719,-0.157014248677214,-0.339338318008059
GAPDH,-0.0753100220931155,0.0507522389086716,-0.312750480408416
GARS,0.511750850961628,-0.0125262812348715,0.445515880171102
GAS7,-0.0259249905152424,0.32913503115908,0.512826622825054
GATM,0.643376217784904,0.691169137776794,0.52958453140931
GCLC,0.0987498257771803,0.260369391675579,0.0139368764609451
GCSH,0.403958803124687,-0.245273825355011,-0.190066847905444
GDA,-0.536958392844541,0.246688621532346,0.888191462829579
GDAP1,-0.00441695023485474,0.174745545052388,0.923314250306275
GDAP1L1,-0.232373988894003,-0.140947886000153,0.908431706387756
GDI1,0.220210076029692,0.194482124508306,0.205453774176672
GDI2,-0.276490175130908,-0.276135589618837,0.995724251576677
GET4,0.10637462262536,-0.184758481725013,-0.180617125154701
GFRA2,-0.0314621090304486,-0.250895274041381,-0.24826028185502
GGA1,0.332416821986469,-0.230039350357073,0.559217878942673
GGA3,-0.21154485434454,0.0809948679644983,0.108840952995172
GGCT,-0.0280286776727926,-0.245831215685111,0.403867712599646
GGT7,-0.469453229269096,-0.255380286867735,0.975695097594307
GIPC1,0.0299395674198149,0.173163497239807,-0.681843025917419
GIT1,0.100628820914865,0.0689491806567099,0.411769171020414
GJA1,0.748142059151229,0.407878346647841,-0.563754174876081
GLO1,-0.651698791566974,-0.259784430920977,0.316247966938506
GLOD4,-0.181031179709307,-0.282701167839277,0.599403282225948
GLS,-0.0461188182938916,0.266324865831003,0.513220048763483
GLTP,-0.243750390344787,0.17228356442141,-0.456109499468382
GLUD1,0.133146414834636,-0.513256819452961,0.679514501089791
GLUL,0.160168558108519,-0.241476093860528,0.866649080246657
GMFB,-0.410562713496084,0.100742926973644,-0.507677440271022
GMPR2,0.0474814014927509,0.216664254652996,-0.434637823423521
GMPS,0.403190694381426,-0.0578154818755254,0.994257241233726
GNA11,0.0409939028536894,0.262603783280909,0.347072600707808
GNA13,0.222937567991259,0.117098197990068,0.704658491024521
GNAI1,0.143678138222953,0.159020167985957,-0.0333441495256066
GNAI2,0.172827600755136,0.1508018186561,0.637602994479531
GNAI3,0.282574116593684,0.681206672464639,0.269864580269271
GNAQ,-0.501876348550965,0.403044759589763,0.735480212967512
GNAS,-0.118177809442581,0.38371863492137,0.903357401979732
GNAZ,0.569038185636152,-0.150867818905579,0.598325617060176
GNB2,0.606825264336398,-0.233860769472882,-0.524529690347866
GNB4,0.646022561144896,0.365573772026271,0.818301373946305
GNB5,-0.623440878030634,-0.437747362670365,0.994343068678415
GNG10,-0.124813288790777,0.390121721562896,0.110889268821769
GNG12,0.117015304932535,0.47986387168358,-0.407631416350621
GNG2,-0.00786386245616998,-0.0580367026865792,0.714963519046845
GNG3,0.63357247556413,0.303329435762344,0.657050259548489
GNG4,-0.0921452906158095,-0.137774323006898,0.310656045718144
GNG7,-0.351853623918628,0.060106800601106,0.952060050359745
GNL1,-0.194696017670003,0.15756762785344,0.488411774153943
GNPDA1,-0.203422807406627,-0.407692488664019,0.33908829544702
GNPDA2,-0.0111676217455765,-0.16002156436184,-0.922565763844887
GOLGA3,-0.0505294027263871,0.164052885994811,-0.0841475917902936
GOLGA7,0.192805165670148,0.409073993003551,-0.751657240421718
GOT1,0.248838063390816,0.422336468652188,0.533963271132147
GOT2,-0.4981472383341,0.262799790970164,0.623586717097173
GPC1,-0.0403050068125594,0.358101751952787,0.655907454697087
GPD1L,-0.276702770415805,-0.0465115050172504,-0.510759690915193
GPD2,-0.250771236201739,-0.244276196443624,0.984091216228187
GPHN,-0.28670525058587,-0.164929665062314,0.194083795646278
GPI,0.034384273591566,0.0332425346333086,-0.485393628100224
GPM6A,-0.365483148234388,0.656303423490333,0.579959713665989
GPM6B,-0.0106054228759534,0.344628923535936,0.767560075741111
GPR158,0.470888738221455,-0.392741840341648,0.66713624608043
GPR37L1,0.385859741296332,0.184222773532676,-0.102246748992494
GPRC5B,0.355404823202468,0.337042914680007,-0.808571512567807
GPRIN1,0.126325996399637,0.000977297924878285,-0.710555823908951
GPSM1,-0.18515396500478,0.0381125659675997,0.212407899587054
GPX1,-0.424652404143879,0.361858599162948,-0.445998789432244
GPX4,-0.187119319376211,-0.00758169752812648,0.0523137438703193
GRIA1,-0.231291159292151,0.400302129506866,0.705304369799995
GRIA2,-0.27091296869167,0.0559371833172106,0.400058436190894
GRIA3,-0.108188776211073,0.198836296323324,-0.165320158752792
GRIN1,-0.479628527111871,-0.338134349283671,0.790866976750001
GRIN2B,-0.224257268845938,-0.18543585625911,-0.119148009276514
GRIPAP1,-0.072241291957539,-0.47828231118159,0.86103371906015
GRM1,-0.0800273494140196,-0.0835313370655662,0.814325635185597
GRM2,0.625424379833542,-0.00520560958936086,0.884357763570108
GRM3,-0.120027550640903,0.541424371009443,0.788733665629775
GRM5,-0.204895090499652,-0.0182148028874508,0.100780137579552
GRPEL1,0.183221890725691,-0.262892685682869,-0.464800382970968
GSK3B,0.338182453936776,0.024038484979569,-0.700547425056623
GSN,0.613498795256468,0.240538260646048,0.360535133235038
GSR,-0.687086101005996,-0.333480932548043,-0.202244446329692
GSTM2,-0.0982417906446985,0.557748131912722,0.492784525131335
GSTM3,0.870491380674664,0.776306219620334,0.63911335165893
GSTO1,-0.304847186975476,-0.634167456603913,0.102005268773791
GSTP1,0.650113322351273,0.0690143340219576,-0.454466479826697
GTPBP1,0.344879561623205,0.32573493678809,0.696891460709833
GUCY1A2,-0.192743907994294,-0.135618347716724,0.864084938132434
GYG1,-0.46162960370316,-0.0246464828849953,0.419720176703659
H1F0,0.208858922837743,0.321985852473394,0.220812348393134
H1FX,0.385501042421691,0.428679654070129,0.817581550276958
H2AFY,-0.225290125149833,0.234132910110915,-0.720188203437777
H3F3A,0.570490786571225,-0.0483892948452924,0.610141116782308
HABP4,0.778274895298457,-0.0721927891117676,0.36773560813726
HACD3,-0.507169538698164,-0.757602958643816,0.550580633400786
HADH,0.717712006859516,0.0532177030196729,0.523727246756967
HADHA,0.0850519066697018,0.122580321859035,-0.830410782246973
HADHB,-0.137720894749275,0.26744526035854,-0.193326981475986
HAGH,-0.151135005286566,-0.193469178466687,-0.959055552193471
HAPLN4,-0.543315528623559,0.34969671569302,-0.362054029998619
HARS,0.61022268233326,-0.21932256311782,0.525282863207932
HCN1,-0.490733575704321,0.101895439614905,0.0694927152647696
HCN2,-0.0842560124082171,0.595643750911346,-0.532685221935273
HDGF,-0.268593793313629,0.436804568270678,-0.426702552103185
HDHD2,-0.0437148991728639,-0.334401688871848,0.276630941440503
HECTD3,-0.779431724444367,0.266923400357474,0.746991536445688
HECTD4,0.694746291760652,-0.205592124662174,0.838970338165819
HECW1,0.0688424805388532,0.00117030828990507,0.48744634314477
HECW2,0.373758733924088,0.0275187563759377,-0.417845909951894
HEPACAM,0.870678014621201,0.336828940526057,-0.128403896121394
HIBCH,-0.229671360652818,0.172052350017088,-0.535827895223085
HID1,-0.416047867973827,-0.591090134778883,0.47792126961041
HIF1AN,0.42346001132704,0.456106437758162,0.281201136089591
HIGD1A,0.0766389519072993,0.108123900505569,0.283551296186614
HINT1,0.256100907153328,0.280676506694154,-0.0940777623298864
HIP1R,0.507009398453818,0.360241242768209,0.642759482418168
HIST1H1C,0.332440361807935,0.352657897673931,-0.528709311933908
HIST1H1E,0.648747715175755,0.180859879700294,0.373066221989702
HK1,-0.223865794738767,0.379273130506021,0.0537572843215506
HLA-A,0.441437758481209,0.486624130274143,0.293271122099004
HMGB1,-0.13509839874866,-0.184227908711322,0.934247932275012
HMGCS1,0.723337184278822,-0.444476784253128,0.902979197574558
HMGN2,0.108970940084472,0.0719565979727986,0.593167295066303
HMOX2,0.343039701444398,0.331618802007285,0.843266805720196
HNRNPA2B1,-0.66297007995663,0.0708013705204371,-0.371301396368939
HNRNPAB,0.63599063441808,-0.019067496161215,0.922577984076067
HNRNPD,0.580821333820818,0.558255127371841,-0.930876363810781
HNRNPDL,0.237852563362576,0.39997073538247,0.474637813699864
HNRNPF,0.158283930335234,0.122379960163795,-0.120907963233784
HNRNPH1,0.654973506773146,0.521685163005297,0.588739367651644
HNRNPH2,0.138910949108239,0.063256579652528,0.840329952562808
HNRNPH3,0.0864406253785675,0.100300410197541,-0.346016995930371
HNRNPK,0.0942551698951666,-0.250825352238406,0.699517123053109
HNRNPUL1,-0.457745764410552,0.25544676298329,0.451231003882626
HNRNPUL2,0.132427421600619,-0.00973413542328682,-0.894758479533389
HOMER1,-0.210546899110753,-0.162454715209207,0.901740038849213
HOPX,-0.270602454639744,0.10966199133065,0.0441431096063572
HP1BP3,0.00861421836374763,-0.0203879609179921,-0.57896976743808
HPCA,-0.425387471809052,-0.0865038847720179,0.554638081321164
HPCAL1,-0.619320081675206,-0.147853214048271,0.942471576915041
HPCAL4,-0.482973260984771,0.193101194344884,0.843541321560109
HPRT1,-0.26080108158015,0.0276916401516828,0.869262903480617
HRAS,-0.236835631757801,-0.202639411901245,0.339737550910672
HSD17B12,-0.69456574943217,0.00874813391775294,-0.434421414108466
HSD17B4,0.208666760732924,-0.199191999742486,-0.366810439996626
HSDL1,0.391251885446979,0.140024626753971,0.456619988533442
HSDL2,-0.194930554093658,0.457061665209266,0.74561204371824
